Fisher, Eddie	Eddie Fisher	Beautiful Things	1952	Beastie Boys	Get it Together	Ill Communication	1994	other
Kool and the Gang	Kool and the Gang	Give it Up	1969	Beastie Boys	Professor Booty	Check Your Head	1992	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	Compton's Most Wanted	Compton 4 Life	Music To Driveby	2002	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	Cypress Hill	The Phuncky Feel One	Cypress Hill	1991	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	Deee-Lite	Deee-Lite Theme	World Clique	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	Greg Osby	3-D Lifestyles	3-D Lifestyles	1993	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	Organized Konfusion	Intro	Stress: The Extinction Agenda	1994	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Give it Up	1969	X-Clan	Shaft's Big Score	To The East, Blackwards	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Heavy D	Let it Flow	Big Tyme	1989	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Eric B & Rakim	Keep 'em Eager to Listen	Let The Rhythm Hit 'Em	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Eric B & Rakim	No Omega	Let The Rhythm Hit 'Em	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Pete Rock & CL Smooth	Straighten it Out	Mecca &#038; The Soul Brother	1992	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Stetsasonic	The Hip Hop Band	Blood, Sweat &#038; No Tears	1991	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Chocolate Buttermilk	1969	Style	Set the Mood	In Tone We Trust	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Let the Music Take Your Mind	1969	Ice Cube	AmeriKKKa's Most Wanted	AmeriKKKa's Most Wanted	1990	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Let the Music Take Your Mind	1969	Ice T	Freedom of Speech	The Iceberg / Freedom Of Speech... Just Watch What You Say	1989	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Let the Music Take Your Mind	1969	Jungle Brothers	What's Going On?	Straight Out The Jungle	1988	soul/funk/r&b
Kool and the Gang	Kool and the Gang	Breeze & Soul	1969	Dr. Octagon	Bear Witness	Dr. Octagonecologyst	1996	soul/funk/r&b
MacDermot, Galt	Woman is Sweeter soundtrack	Space	1969	Busta Rhymes	Woo Hah! I Got You All in Check	The Best of Busta Rhymes	2001	soul/funk/r&b
Mad Lads	The Mad, Mad, Mad, Mad, Mad Lads	No Strings Attatched	1969	De la Soul	Change in Speak	3 Feet High And Rising	1989	soul/funk/r&b
Mad Lads	The Mad, Mad, Mad, Mad, Mad Lads	Make this Young Lady Mine	1969	De la Soul	Eye Know	3 Feet High And Rising	1989	soul/funk/r&b
Mar-Keys, The	Damifiknow!	Jiveman	1969	ESP	Fingertips	Valoompadoom Pink! Or Something Else Off The Wall	1997	soul/funk/r&b
Mel & Tim	Good Guys Only Win in the Movies	Good Guys Only Win in the Movies	1969	Cypress Hill	Insane in the Brain	Black Sunday	1993	soul/funk/r&b
Mel & Tim	Good Guys Only Win in the Movies	Good Guys Only Win in the Movies	1969	OPM	El Capitan	Menace To Sobriety	2000	soul/funk/r&b
Mel & Tim	Good Guys Only Win in the Movies	Groovy Situation	1969	Pete Rock & CL Smooth	I Got a Love	The Main Ingredient	1994	soul/funk/r&b
Mercury, Eric	Electric Black Man	Long Way Down	1969	A Tribe Called Quest	Rap Promoter	The Low End Theory	1991	soul/funk/r&b
Meters	The Meters	Cissy Strut	1969	Del	Same Ol' Thing	I Wish My Brother George Was Here	1991	soul/funk/r&b
Meters	The Meters	Cissy Strut	1969	Master P	211	The Ghetto's Tryin To Kill Me!	1997	soul/funk/r&b
Meters	The Meters	Cissy Strut	1969	Onyx	Bacdafucup	BacDaFucUp	1994	soul/funk/r&b
Meters	The Meters	Cissy Strut	1969	Onyx	Onyx is Here	BacDaFucUp	1994	soul/funk/r&b
Meters	The Meters	Cissy Strut	1969	Run-DMC	Bob Your Head	Back From Hell	1990	soul/funk/r&b
Meters	The Meters	Here Comes the Metermen	1969	Big Daddy Kane	Long Live the Kane	Long Live The Kane	1988	soul/funk/r&b
Meters	The Meters	Here Comes the Metermen	1969	DJ Shadow	Changeling	Endtroducing.....	1996	soul/funk/r&b
Meters	The Meters	Here Comes the Metermen	1969	Kool G Rap	Ghetto Knows	4, 5, 6	1995	soul/funk/r&b
Meters	The Meters	Cardova	1969	MC Lyte	Shut the Eff Up, Hoe	Eyes On This	1989	soul/funk/r&b
Meters	The Meters	Cardova	1969	NWA	She Swallowed It	Niggaz4life	1991	soul/funk/r&b
Meters	The Meters	Sophisticated Cissy	1969	Powerule	Pass the Vibes	Volume 1	1991	soul/funk/r&b
Meters	The Meters	Ease Back	1969	MC Lyte	Please Understand	Eyes On This	1989	soul/funk/r&b
Meters	The Meters	Ease Back	1969	Queen Latifah	That's the Way We Flow	Nature Of A Sista'	1991	soul/funk/r&b
Meters	The Meters	Simple Song	1969	3rd Bass	Product of the Environment	The Cactus Album (The Cactus CEE/D)	1989	soul/funk/r&b
Meters	single	Message from the Meters	1969	3rd Bass	Merchant of Grooves	Derelicts Of Dialect	1991	soul/funk/r&b
Michaels, Lee	Lee Michaels	(Don't Want No) Woman	1969	Alias	Quitting Time	Three Phase Irony EP	2001	soul/funk/r&b
Michaels, Lee	Lee Michaels	(Don't Want No) Woman	1969	People Under the Stairs	Electric Laddy	Question In The Form Of An Answer	2000	soul/funk/r&b
Michaels, Lee	Lee Michaels	Tell Me How Do You Feel	1969	Busta Rhymes	Abandon Ship	The Coming	1996	soul/funk/r&b
Michaels, Lee	Lee Michaels	Tell Me How Do You Feel	1969	Pete Rock & CL Smooth	On and On	Mecca &#038; The Soul Brother	1992	soul/funk/r&b
Michaels, Lee	Lee Michaels	Who Could Want More	1969	Young MC	Principal's Office	Stone Cold Rhymin'	1989	soul/funk/r&b
Mitchell, Willie	Solid Soul	Groovin	1969	Genius	4th Chamber	Liquid Swords	1995	soul/funk/r&b
Mitchell, Willie	Solid Soul	Groovin	1969	Genius	Liquid Swords	Liquid Swords	1995	soul/funk/r&b
The New Apocalypse	Stainless Soul	Get out of My Life, Woman	1969	Common	Watermelon	Resurrection	1994	soul/funk/r&b
The New Apocalypse	Stainless Soul	Get out of My Life, Woman	1969	Cypress Hill	I Wanna Get High	Black Sunday	1993	soul/funk/r&b
The New Apocalypse	Stainless Soul	Get out of My Life, Woman	1969	Lords of the Underground	Chief Rocka	Here Come The Lords	1993	soul/funk/r&b
The New Apocalypse	Stainless Soul	Get out of My Life, Woman	1969	Prince Paul	Weapon World	A Prince Among Thieves	1999	soul/funk/r&b
Pickett, Wilson	Hey Jude	Hey Jude	1969	Biz Markie	Dedication	The Biz Never Sleeps (The Diabolical Biz Markie)	1989	soul/funk/r&b
Pickett, Wilson	Hey Jude	Hey Jude	1969	Saint Etienne	Wilson	Foxbase Alpha	1991	soul/funk/r&b
Rawls, Lou	You've Made Me So Very Happy	You've Made Me So Very Happy	1969	De la Soul	I Am I Be	Buhloone Mind State	1993	soul/funk/r&b
Shaw, Marlena	The Spice of Life	California Soul	1969	DJ Shadow	Midnight in a Perfect World	Endtroducing.....	1996	soul/funk/r&b
Shaw, Marlena	The Spice of Life	California Soul	1969	DJ Food	Dark Lady	Refried Food	1996	soul/funk/r&b
Shaw, Marlena	The Spice of Life	California Soul	1969	Quasimoto	The Unseen	The Unseen	2000	soul/funk/r&b
Silhouettes, The	Conversations With. . .	Fonky First	1969	Pete Rock	#1 Soul Brother	Soul Survivor	1998	soul/funk/r&b
Silhouettes, The	Conversations With. . .	Conversations	1969	Pete Rock	#1 Soul Brother	Soul Survivor	1998	soul/funk/r&b
Smith, O.C.	For Once in My Life	I Ain't the Worrying Kind	1969	ShowBiz & A.G.	Hard to Kill	Runaway Slave	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Arrested Development	Mr. Wendal	3 Years, 5 Months &#038; 2 Days In The Life Of...	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Big Punisher	Twinz (Deep Cover '98)	Capital Punishment	1998	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Mary J. Blige	Love is All We Need	Share My World	1997	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Boss	Drive By	Born Gangstaz	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Chubb Rock	Lost in the Storm	I Gotta Get Mine Yo?	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Cree Summer	Miss Moon	Street Faërie	1999	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Cypress Hill	Latin Lingo	Cypress Hill	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Da King & I	Krak Da Weazel	Contemporary Jeep Music	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Da Lench Mob	Buck tha Devil	Guerillas In Tha Mist?	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Das EFX	Mic Checka	Dead Serious	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	De la Soul	Eye Know	3 Feet High And Rising	1989	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Del	Worldwide	No Need For Alarm	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Diamond D	Check 1, 2	Stunts, Blunts, &#038; Hip Hop	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Domino	Getto Jam	Domino (Explicit Version)	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Dr. Dre	Deep Cover	First Round Knock Out	1996	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Digital Underground	The Humpty Dance	Sex Packets	1990	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Digital Underground	Return of the Crazy One	The Body Hat Syndrome	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Digital Underground	The Humpty Dance Awards	The Body Hat Syndrome	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Eazy-E	Eazy-Duz-It	Eternal E	1995	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Eazy-E	It's On	Anti-AIDS	2002	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Erick Sermon	Stay Real	No Pressure	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Fu-Schnickens	Props	F.U. &#034;Don't take it personal&#034;	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Adina Howard	A Freak Like Me	Do Ya Wanna Ride?	1995	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Ice Cube	Who's the Mack?	The Predator	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Ice Cube	Jackin' for Beats	Greatest Hits	2001	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Ice Cube	Really Doe	Lethal Injection	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Insane Poetry	How Ya Gonna Reason with a Psycho	Grim Reality	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Michael Jackson	They Don't Care about Us	They Don’t Care About Us (Blue Maxi CD)	1996	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Jungle Brothers	Simple As That	J. Beez Wit The Remedy	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Jodeci	You Got It	Diary Of A Mad Band	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	KRS-One	Sound of da Police	A Retrospective	2000	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	LL Cool J	How I'm Comin'	14 Shots To The Dome	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	LL Cool J	Mama Said Knock You Out	All World	1996	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Lords of the Underground	Here Comes the Lords	Here Come The Lords	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	MadKap	Check it Out	Look Ma Duke, No Hands	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Marky Mark	You Gotta Believe	You Gotta Believe	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Alanis Morissette	Thank U	Supposed Former Infatuation Junkie	1998	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Naughty by Nature	Ready for Dem	19 Naughty III	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Pete Rock & CL Smooth	Anger in the Nation	Mecca &#038; The Soul Brother	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Pete Rock & CL Smooth	For Pete's Sake	Mecca &#038; The Soul Brother	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Public Enemy	Party for Your Right to Fight	It Takes A Nation Of Millions To Hold Us Back	1988	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Public Enemy	Brothers Gonna Work it Out	Fear Of A Black Planet	1990	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Public Enemy	Livin' in a Zoo	Muse Sick-N-Hour Mess Age	1994	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Redman	Time 4 Sum Aksion	Whut ? Thee Album	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Redman	Blow Your Mind	Whut ? Thee Album	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Redman	So Ruff	Whut ? Thee Album	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Run-DMC	In the House	Together Forever: Greatest Hits 1983-1991	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Sade	Cherrish the Day	The Best Of Sade	1994	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Salt-N-Pepa	Somma Time Man	Very Necessary	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Scarface	Your Ass Got Took	Mr. Scarface Is Back	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	ShowBiz & A.G.	Represent	Runaway Slave	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Sir Mix-A-Lot	The Jack Back	Mack Daddy	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Soul II Soul	Nuff Love	The Club Mix Hits	1999	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Stereo MCs	The Other Side	Supernatural	1990	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Stetsasonic	It's in My Song	In Full Gear	1988	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	TLC	What about Your Friends?	Ooooooohhh...On The TLC Tip	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	TLC	Hat 2 Da Back	Ooooooohhh...On The TLC Tip	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Tupac	Peep Game	Strictly 4 My N.I.G.G.A.Z.	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Tupac	Souljah's Revenge	Strictly 4 My N.I.G.G.A.Z.	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	WC & the Maad Circle	Behind Closed Doors	Ain't A Damn Thang Changed	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Sing a Simple Song	1969	Wu-Tang Clan	Protect Ya Neck (The Jump Off)	The W	2000	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	I Want to Take You Higher	1969	De la Soul	A Roller Skating Jam Named 'Saturdays'	De La Soul Is Dead	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	I Want to Take You Higher	1969	DOC	Mind Blowin'	No One Can Do It Better	1989	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Everyday People	1969	Aretha Franklin	Everyday People	What You See Is What You Sweat	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Everyday People	1969	Arrested Development	Everyday People	3 Years, 5 Months &#038; 2 Days In The Life Of...	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Everyday People	1969	Joan Jett & the Blackhearts	Everyday People	Fit To Be Tied: Great Hits By Joan Jett	1997	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Diamond D	What You Seek	Stunts, Blunts, &#038; Hip Hop	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Ice Cube	Wicked	The Predator	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Ice Cube	True to the Game	Death Certificate	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Ice T	New Jack Hustler	O.G. Original Gangster	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Insane Poetry	Grim Reality	Grim Reality	1992	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Jungle Brothers	Because I Got it Like That	Straight Out The Jungle	1988	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Powerule	Gots to Get This	Volume 1	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Public Enemy	Night of the Living Baseheads	It Takes A Nation Of Millions To Hold Us Back	1988	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Queen Latifah	Mama Gave Birth to the Soul Children	All Hail The Queen	1989	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Stetsasonic	Talkin' All That Jazz	In Full Gear	1988	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Tony, Toni, Tone	In the. . .	Sons Of Soul	1993	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	You Can Make it if You Try	1969	Two Kings in a Cipher	Movin' on 'Em	From Pyramids To Projects	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Stand	1969	A Tribe Called Quest	Rap Promoter	The Low End Theory	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Stand	1969	Kool Moe Dee	Rise 'N' Shine	Funke Funke Wisdom	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Stand	1969	Public Enemy	Who Stole the Soul?	Fear Of A Black Planet	1990	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Stand	1969	Scarface	The Diary	The Dairy	1994	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Stand	1969	Sounds of Blackness	Stand	The Evolution Of Gospel	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Don't Call Me N----, Whitey	1969	Ice Cube	Horny Lil' Devil	Death Certificate	1991	soul/funk/r&b
Sly & the Family Stone (Stone, Sly)	Stand	Don't Call Me N----, Whitey	1969	MOP	G-Building	Warriorz	2000	soul/funk/r&b
Supremes	Greatest Hits Vol 3	Someday We'll Be Together	1969	Janet Jackson	If	Janet	1993	soul/funk/r&b
Taylor, Johnnie	Who's Making Love	Who's Making Love	1969	Too Nice	Two Can Play the Game	Cold Facts	1989	soul/funk/r&b
Temptations	Puzzle People	I Can't Get Next to You	1969	Brand Nubian	The Travel Jam	In God We Trust	1992	soul/funk/r&b
Temptations	Puzzle People	I Can't Get Next to You	1969	Public Enemy	Night of the Living Baseheads	It Takes A Nation Of Millions To Hold Us Back	1988	soul/funk/r&b
Thomas, Rufus	Funky Chicken	Do the Funky Chicken	1969	Eazy-E	Still Talkin'	Eazy-Duz-It	1988	soul/funk/r&b
Thomas, Rufus	Funky Chicken	Sixty Minute Man	1969	Eazy-E	Nobody Move	Eternal E	1995	soul/funk/r&b
Turner, Ike & the Kings of Rhythm	A Black Man's Soul	Getting Nasty	1969	Jurassic 5	Concrete Schoolyard	Jurassic 5 EP	1997	soul/funk/r&b
Turner, Ike and Tina	Cussin', Cryin' and Carryin' On	Cussin', Cryin' and Carryin' On	1969	Das EFX	Here We Go	Hold It Down	1995	soul/funk/r&b
Turner, Ike and Tina	Cussin', Cryin' and Carryin' On	Cussin', Cryin' and Carryin' On	1969	Leaders of the New School	Zone Coasters	A Future Without A Past	1991	soul/funk/r&b
Turner, Ike and Tina	Cussin', Cryin' and Carryin' On	Cussin', Cryin' and Carryin' On	1969	Take Six	Spread Love	Greatest HIts	1999	soul/funk/r&b
Turner, Ike and Tina	Cussin', Cryin' and Carryin' On	Cussin', Cryin' and Carryin' On	1969	Towa Tei	Technova	Future Listening!	1994	soul/funk/r&b
Warwick, Dionne	Soulful	You've Lost That Lovin' Feelin'	1969	Necro	Get on Your Knees	I Need Drugs	2000	soul/funk/r&b
Whitney, Marva	It's My Thing	It's My Thing	1969	Big Daddy Kane	Mister Cee's Master Plan	Long Live The Kane	1988	soul/funk/r&b
Whitney, Marva	It's My Thing	It's My Thing	1969	Cappadonna	Splish Splash	The Pillage	1998	soul/funk/r&b
Whitney, Marva	It's My Thing	It's My Thing	1969	Del	Money for Sex	I Wish My Brother George Was Here	1991	soul/funk/r&b
Whitney, Marva	It's My Thing	It's My Thing	1969	Ice Cube	No Vaseline	Death Certificate	1991	soul/funk/r&b
